Name,Value,Year,Type,Gender
Felicia,2727.0,2003,Rank,Girl
Felicity,229.0,2003,Rank,Girl
Fenella,1224.0,2003,Rank,Girl
Fern,362.0,2003,Rank,Girl
Ffion,161.0,2003,Rank,Girl
Fiona,336.0,2003,Rank,Girl
Flavia,1996.0,2003,Rank,Girl
Fleur,326.0,2003,Rank,Girl
Flora,441.0,2003,Rank,Girl
Florence,173.0,2003,Rank,Girl
Frances,359.0,2003,Rank,Girl
Francesca,80.0,2003,Rank,Girl
Frankie,450.0,2003,Rank,Girl
Freja,996.0,2003,Rank,Girl
Freya,42.0,2003,Rank,Girl
Freyja,844.0,2003,Rank,Girl
Gabriela,855.0,2003,Rank,Girl
Gabriele,1722.0,2003,Rank,Girl
Gabriella,155.0,2003,Rank,Girl
Gabrielle,109.0,2003,Rank,Girl
Gaia,1176.0,2003,Rank,Girl
Gemma,105.0,2003,Rank,Girl
Genevieve,441.0,2003,Rank,Girl
Georgia,26.0,2003,Rank,Girl
Georgiana,1325.0,2003,Rank,Girl
Georgie,342.0,2003,Rank,Girl
Georgina,76.0,2003,Rank,Girl
Gianna,3099.0,2003,Rank,Girl
Giorgia,1472.0,2003,Rank,Girl
Giovanna,1722.0,2003,Rank,Girl
Giselle,1472.0,2003,Rank,Girl
Giulia,1269.0,2003,Rank,Girl
Gloria,933.0,2003,Rank,Girl
Grace,14.0,2003,Rank,Girl
Gracie,169.0,2003,Rank,Girl
Greta,818.0,2003,Rank,Girl
Gwen,1176.0,2003,Rank,Girl
Gwenllian,1325.0,2003,Rank,Girl
Gwenno,3594.0,2003,Rank,Girl
Gwyneth,2727.0,2003,Rank,Girl
Habiba,731.0,2003,Rank,Girl
Habibah,1083.0,2003,Rank,Girl
Hadassah,1996.0,2003,Rank,Girl
Hadia,2727.0,2003,Rank,Girl
Hadiyah,1628.0,2003,Rank,Girl
Hafiza,1129.0,2003,Rank,Girl
Hafsa,322.0,2003,Rank,Girl
Hafsah,347.0,2003,Rank,Girl
Hailey,1325.0,2003,Rank,Girl
Hajar,1552.0,2003,Rank,Girl
Hajira,3099.0,2003,Rank,Girl
Hajra,781.0,2003,Rank,Girl
Hajrah,996.0,2003,Rank,Girl
Haleema,450.0,2003,Rank,Girl
Haleemah,844.0,2003,Rank,Girl
Halima,307.0,2003,Rank,Girl
Halimah,699.0,2003,Rank,Girl
Halle,278.0,2003,Rank,Girl
Hamda,1472.0,2003,Rank,Girl
Hana,248.0,2003,Rank,Girl
Hanaa,3099.0,2003,Rank,Girl
Hanah,1224.0,2003,Rank,Girl
Hanan,799.0,2003,Rank,Girl
Haneen,1722.0,2003,Rank,Girl
Hania,1843.0,2003,Rank,Girl
Hanifa,1269.0,2003,Rank,Girl
Hanifah,1176.0,2003,Rank,Girl
Hanna,427.0,2003,Rank,Girl
Hannah,10.0,2003,Rank,Girl
Harleen,996.0,2003,Rank,Girl
Harleigh,1472.0,2003,Rank,Girl
Harley,359.0,2003,Rank,Girl
Harlie,1722.0,2003,Rank,Girl
Harmony,519.0,2003,Rank,Girl
Harriet,79.0,2003,Rank,Girl
Harriett,996.0,2003,Rank,Girl
Harriette,1056.0,2003,Rank,Girl
Hattie,771.0,2003,Rank,Girl
Hawa,1269.0,2003,Rank,Girl
Hayley,191.0,2003,Rank,Girl
Hazal,1552.0,2003,Rank,Girl
Hazel,369.0,2003,Rank,Girl
Heather,164.0,2003,Rank,Girl
Heba,1383.0,2003,Rank,Girl
Hebe,933.0,2003,Rank,Girl
Heidi,214.0,2003,Rank,Girl
Helen,299.0,2003,Rank,Girl
Helena,274.0,2003,Rank,Girl
Helin,1026.0,2003,Rank,Girl
Henrietta,680.0,2003,Rank,Girl
Hermione,265.0,2003,Rank,Girl
Hester,1552.0,2003,Rank,Girl
Hetty,2727.0,2003,Rank,Girl
Hiba,712.0,2003,Rank,Girl
Hibah,712.0,2003,Rank,Girl
Hina,965.0,2003,Rank,Girl
Hira,1129.0,2003,Rank,Girl
Hollie,64.0,2003,Rank,Girl
Holly,13.0,2003,Rank,Girl
Honey,342.0,2003,Rank,Girl
Honor,356.0,2003,Rank,Girl
Hope,177.0,2003,Rank,Girl
Huda,781.0,2003,Rank,Girl
Humaira,556.0,2003,Rank,Girl
Humayra,799.0,2003,Rank,Girl
Husna,781.0,2003,Rank,Girl
Ida,1472.0,2003,Rank,Girl
Ifeoluwa,1996.0,2003,Rank,Girl
Ifra,2436.0,2003,Rank,Girl
Ifrah,1628.0,2003,Rank,Girl
Ilana,1026.0,2003,Rank,Girl
Ilayda,1325.0,2003,Rank,Girl
Ilona,2727.0,2003,Rank,Girl
Imaan,337.0,2003,Rank,Girl
Iman,286.0,2003,Rank,Girl
Imani,712.0,2003,Rank,Girl
Imogen,61.0,2003,Rank,Girl
Inayah,909.0,2003,Rank,Girl
India,151.0,2003,Rank,Girl
Indiana,1552.0,2003,Rank,Girl
Indianna,1325.0,2003,Rank,Girl
Indigo,855.0,2003,Rank,Girl
Indya,1722.0,2003,Rank,Girl
Ines,666.0,2003,Rank,Girl
Ingrid,1176.0,2003,Rank,Girl
Iola,2436.0,2003,Rank,Girl
Iona,297.0,2003,Rank,Girl
Ione,2727.0,2003,Rank,Girl
Iqra,198.0,2003,Rank,Girl
Irene,1383.0,2003,Rank,Girl
Iris,412.0,2003,Rank,Girl
Isabel,46.0,2003,Rank,Girl
Isabella,37.0,2003,Rank,Girl
Isabelle,41.0,2003,Rank,Girl
Isadora,1383.0,2003,Rank,Girl
Isha,280.0,2003,Rank,Girl
Isla,200.0,2003,Rank,Girl
Isma,965.0,2003,Rank,Girl
Isobel,50.0,2003,Rank,Girl
Isobella,653.0,2003,Rank,Girl
Isobelle,310.0,2003,Rank,Girl
Isra,818.0,2003,Rank,Girl
Ivana,2191.0,2003,Rank,Girl
Ivy,799.0,2003,Rank,Girl
Izabella,666.0,2003,Rank,Girl
Izabelle,1129.0,2003,Rank,Girl
Jacqueline,855.0,2003,Rank,Girl
Jada,415.0,2003,Rank,Girl
Jade,77.0,2003,Rank,Girl
Jaime,564.0,2003,Rank,Girl
Jameela,3594.0,2003,Rank,Girl
Jamie,251.0,2003,Rank,Girl
Jamila,818.0,2003,Rank,Girl
Jana,876.0,2003,Rank,Girl
Jane,666.0,2003,Rank,Girl
Janelle,1383.0,2003,Rank,Girl
Janet,1552.0,2003,Rank,Girl
Janice,1722.0,2003,Rank,Girl
Jannah,1628.0,2003,Rank,Girl
Jannat,996.0,2003,Rank,Girl
Jasleen,1224.0,2003,Rank,Girl
Jasmin,188.0,2003,Rank,Girl
Jasmina,1472.0,2003,Rank,Girl
Jasmine,30.0,2003,Rank,Girl
Javeria,1996.0,2003,Rank,Girl
Jaya,538.0,2003,Rank,Girl
Jaycee,1552.0,2003,Rank,Girl
Jayda,1083.0,2003,Rank,Girl
Jazmin,398.0,2003,Rank,Girl
Jazmine,441.0,2003,Rank,Girl
Jazmyn,1383.0,2003,Rank,Girl
Jean,1628.0,2003,Rank,Girl
Jemima,193.0,2003,Rank,Girl
Jemimah,1056.0,2003,Rank,Girl
Jemma,227.0,2003,Rank,Girl
Jena,893.0,2003,Rank,Girl
Jenna,159.0,2003,Rank,Girl
Jennifer,81.0,2003,Rank,Girl
Jenny,450.0,2003,Rank,Girl
Jess,876.0,2003,Rank,Girl
Jesse,965.0,2003,Rank,Girl
Jessica,4.0,2003,Rank,Girl
Jessie,221.0,2003,Rank,Girl
Jessika,1722.0,2003,Rank,Girl
Joan,2436.0,2003,Rank,Girl
Joana,1472.0,2003,Rank,Girl
Joanna,287.0,2003,Rank,Girl
Joanne,486.0,2003,Rank,Girl
Jocelyn,933.0,2003,Rank,Girl
Jodie,78.0,2003,Rank,Girl
Joelle,1269.0,2003,Rank,Girl
Johanna,909.0,2003,Rank,Girl
Jolene,1269.0,2003,Rank,Girl
Jolie,630.0,2003,Rank,Girl
Joni,1472.0,2003,Rank,Girl
Jorja,318.0,2003,Rank,Girl
Josephine,227.0,2003,Rank,Girl
Josie,246.0,2003,Rank,Girl
Joy,666.0,2003,Rank,Girl
Joyce,731.0,2003,Rank,Girl
Jude,1129.0,2003,Rank,Girl
Judith,1722.0,2003,Rank,Girl
Julia,281.0,2003,Rank,Girl
Juliana,1224.0,2003,Rank,Girl
Julie,1056.0,2003,Rank,Girl
Juliet,619.0,2003,Rank,Girl
Juliette,578.0,2003,Rank,Girl
Kacey,146.0,2003,Rank,Girl
Kacie,369.0,2003,Rank,Girl
Kadie,996.0,2003,Rank,Girl
Kady,1843.0,2003,Rank,Girl
Kaia,996.0,2003,Rank,Girl
Kaila,1472.0,2003,Rank,Girl
Kainat,1996.0,2003,Rank,Girl
Kaitlin,222.0,2003,Rank,Girl
Kaitlyn,167.0,2003,Rank,Girl
Kali,1383.0,2003,Rank,Girl
Kallie,2191.0,2003,Rank,Girl
Kamilah,1996.0,2003,Rank,Girl
Kara,276.0,2003,Rank,Girl
Karen,712.0,2003,Rank,Girl
Karina,532.0,2003,Rank,Girl
Karis,519.0,2003,Rank,Girl
Karla,759.0,2003,Rank,Girl
Kasey,373.0,2003,Rank,Girl
Kasia,1383.0,2003,Rank,Girl
Katarina,1083.0,2003,Rank,Girl
Kate,73.0,2003,Rank,Girl
Katelyn,220.0,2003,Rank,Girl
Katerina,893.0,2003,Rank,Girl
Katherine,89.0,2003,Rank,Girl
Kathleen,435.0,2003,Rank,Girl
Kathryn,197.0,2003,Rank,Girl
Katia,1996.0,2003,Rank,Girl
Katie,11.0,2003,Rank,Girl
Katrina,378.0,2003,Rank,Girl
Katy,155.0,2003,Rank,Girl
Kaya,630.0,2003,Rank,Girl
Kayla,222.0,2003,Rank,Girl
Kaylah,3594.0,2003,Rank,Girl
Kaylee,494.0,2003,Rank,Girl
Kayleigh,83.0,2003,Rank,Girl
Kayley,384.0,2003,Rank,Girl
Keeley,225.0,2003,Rank,Girl
Keira,136.0,2003,Rank,Girl
Keisha,462.0,2003,Rank,Girl
Kelly,236.0,2003,Rank,Girl
Kelsey,102.0,2003,Rank,Girl
Kelsie,390.0,2003,Rank,Girl
Kendal,1472.0,2003,Rank,Girl
Kendall,2727.0,2003,Rank,Girl
Kendra,965.0,2003,Rank,Girl
Kennedy,771.0,2003,Rank,Girl
Kenya,1552.0,2003,Rank,Girl
Kenza,1383.0,2003,Rank,Girl
Kenzie,583.0,2003,Rank,Girl
Keren,1325.0,2003,Rank,Girl
Kezia,680.0,2003,Rank,Girl
Keziah,538.0,2003,Rank,Girl
Khadeeja,1472.0,2003,Rank,Girl
Khadeejah,1224.0,2003,Rank,Girl
Khadija,297.0,2003,Rank,Girl
Khadijah,342.0,2003,Rank,Girl
Khloe,1996.0,2003,Rank,Girl
Kiana,595.0,2003,Rank,Girl
Kianna,1269.0,2003,Rank,Girl
Kiara,408.0,2003,Rank,Girl
Kiera,120.0,2003,Rank,Girl
Kim,1056.0,2003,Rank,Girl
Kimberley,157.0,2003,Rank,Girl
Kimberly,468.0,2003,Rank,Girl
Kimran,1628.0,2003,Rank,Girl
Kinza,1996.0,2003,Rank,Girl
Kira,149.0,2003,Rank,Girl
Kiran,412.0,2003,Rank,Girl
Kirsty,169.0,2003,Rank,Girl
Kitty,257.0,2003,Rank,Girl
Kiya,781.0,2003,Rank,Girl
Kizzy,1269.0,2003,Rank,Girl
Klara,1129.0,2003,Rank,Girl
Klaudia,1996.0,2003,Rank,Girl
Kourtney,3099.0,2003,Rank,Girl
Kristen,1083.0,2003,Rank,Girl
Kristina,699.0,2003,Rank,Girl
Krystal,569.0,2003,Rank,Girl
Kya,759.0,2003,Rank,Girl
Kyah,1843.0,2003,Rank,Girl
Kyla,318.0,2003,Rank,Girl
Kylie,482.0,2003,Rank,Girl
Kyra,256.0,2003,Rank,Girl
Kyrah,4373.0,2003,Rank,Girl
Lacey,318.0,2003,Rank,Girl
Lacie,965.0,2003,Rank,Girl
Lacy,1996.0,2003,Rank,Girl
Laila,273.0,2003,Rank,Girl
Lakshmi,3099.0,2003,Rank,Girl
Lana,262.0,2003,Rank,Girl
Lani,933.0,2003,Rank,Girl
Lara,91.0,2003,Rank,Girl
Laraib,1129.0,2003,Rank,Girl
Larissa,653.0,2003,Rank,Girl
Larna,1722.0,2003,Rank,Girl
Latifa,2191.0,2003,Rank,Girl
Latifah,1552.0,2003,Rank,Girl
Laura,67.0,2003,Rank,Girl
Laurel,1472.0,2003,Rank,Girl
Lauren,17.0,2003,Rank,Girl
Laurie,781.0,2003,Rank,Girl
Lavinia,1026.0,2003,Rank,Girl
Layla,140.0,2003,Rank,Girl
Lea,519.0,2003,Rank,Girl
Leah,27.0,2003,Rank,Girl
Leanna,818.0,2003,Rank,Girl
Leanne,292.0,2003,Rank,Girl
Leela,1383.0,2003,Rank,Girl
Leena,759.0,2003,Rank,Girl
Leia,508.0,2003,Rank,Girl
Leigh,653.0,2003,Rank,Girl
Leila,253.0,2003,Rank,Girl
Leilani,759.0,2003,Rank,Girl
Lena,637.0,2003,Rank,Girl
Leona,523.0,2003,Rank,Girl
Leoni,405.0,2003,Rank,Girl
Leonie,305.0,2003,Rank,Girl
Leticia,1176.0,2003,Rank,Girl
Lexie,494.0,2003,Rank,Girl
Leyla,545.0,2003,Rank,Girl
Lia,299.0,2003,Rank,Girl
Liana,844.0,2003,Rank,Girl
Lianna,1722.0,2003,Rank,Girl
Libbie,607.0,2003,Rank,Girl
Libby,57.0,2003,Rank,Girl
Liberty,157.0,2003,Rank,Girl
Lidia,1325.0,2003,Rank,Girl
Lila,494.0,2003,Rank,Girl
Lili,450.0,2003,Rank,Girl
Lilia,1383.0,2003,Rank,Girl
Lilian,619.0,2003,Rank,Girl
Liliana,742.0,2003,Rank,Girl
Lilith,1843.0,2003,Rank,Girl
Lilli,494.0,2003,Rank,Girl
Lillian,468.0,2003,Rank,Girl
Lillie,233.0,2003,Rank,Girl
Lilly,169.0,2003,Rank,Girl
Lily,23.0,2003,Rank,Girl
Lily-Ann,3594.0,2003,Rank,Girl
Lily-Mae,818.0,2003,Rank,Girl
Lily-May,799.0,2003,Rank,Girl
Lily-Rose,653.0,2003,Rank,Girl
Lina,799.0,2003,Rank,Girl
Linda,876.0,2003,Rank,Girl
Lisa,262.0,2003,Rank,Girl
Lisa-Marie,1722.0,2003,Rank,Girl
Livia,680.0,2003,Rank,Girl
Liza,1722.0,2003,Rank,Girl
Lizzie,1383.0,2003,Rank,Girl
Logan,1056.0,2003,Rank,Girl
Lois,139.0,2003,Rank,Girl
Lola,181.0,2003,Rank,Girl
Loren,578.0,2003,Rank,Girl
Lorena,1269.0,2003,Rank,Girl
Loretta,1843.0,2003,Rank,Girl
Lori,1325.0,2003,Rank,Girl
Lorna,398.0,2003,Rank,Girl
Lorraine,1224.0,2003,Rank,Girl
Lotte,1472.0,2003,Rank,Girl
Lottie,274.0,2003,Rank,Girl
Louisa,224.0,2003,Rank,Girl
Louise,70.0,2003,Rank,Girl
Lowenna,1383.0,2003,Rank,Girl
Lowri,347.0,2003,Rank,Girl
Luca,1628.0,2003,Rank,Girl
Lucia,247.0,2003,Rank,Girl
Luciana,1552.0,2003,Rank,Girl
Lucie,200.0,2003,Rank,Girl
Lucille,1843.0,2003,Rank,Girl
Lucinda,569.0,2003,Rank,Girl
Lucy,7.0,2003,Rank,Girl
Luisa,759.0,2003,Rank,Girl
Lulu,909.0,2003,Rank,Girl
Lydia,69.0,2003,Rank,Girl
Maame,2191.0,2003,Rank,Girl
Maariya,731.0,2003,Rank,Girl
Maariyah,666.0,2003,Rank,Girl
Mabel,637.0,2003,Rank,Girl
Macey,271.0,2003,Rank,Girl
Mackenzie,267.0,2003,Rank,Girl
Maddie,326.0,2003,Rank,Girl
Maddison,120.0,2003,Rank,Girl
Maddy,799.0,2003,Rank,Girl
Madeeha,1722.0,2003,Rank,Girl
Madeleine,71.0,2003,Rank,Girl
Madeline,110.0,2003,Rank,Girl
Madelyn,1224.0,2003,Rank,Girl
Madiha,965.0,2003,Rank,Girl
Madina,2727.0,2003,Rank,Girl
Madison,72.0,2003,Rank,Girl
Mae,402.0,2003,Rank,Girl
Maeve,933.0,2003,Rank,Girl
Magdalena,1843.0,2003,Rank,Girl
Maggie,516.0,2003,Rank,Girl
Maha,699.0,2003,Rank,Girl
Maham,1269.0,2003,Rank,Girl
Maheen,1176.0,2003,Rank,Girl
Mahira,1722.0,2003,Rank,Girl
Mahnoor,893.0,2003,Rank,Girl
Mai,933.0,2003,Rank,Girl
Maia,211.0,2003,Rank,Girl
Maira,2191.0,2003,Rank,Girl
Maisey,742.0,2003,Rank,Girl
Maisha,538.0,2003,Rank,Girl
Maisie,55.0,2003,Rank,Girl
Maisy,175.0,2003,Rank,Girl
Maizie,818.0,2003,Rank,Girl
Maja,933.0,2003,Rank,Girl
Makayla,1176.0,2003,Rank,Girl
Malaika,356.0,2003,Rank,Girl
Maleeha,799.0,2003,Rank,Girl
Mali,619.0,2003,Rank,Girl
Maliha,893.0,2003,Rank,Girl
Malika,637.0,2003,Rank,Girl
Malka,1552.0,2003,Rank,Girl
Manon,781.0,2003,Rank,Girl
Mara,1722.0,2003,Rank,Girl
Marcella,3594.0,2003,Rank,Girl
Marcia,1472.0,2003,Rank,Girl
Marcie,1325.0,2003,Rank,Girl
Margaret,578.0,2003,Rank,Girl
Margot,1224.0,2003,Rank,Girl
Mari,742.0,2003,Rank,Girl
Maria,108.0,2003,Rank,Girl
Mariah,690.0,2003,Rank,Girl
Mariam,215.0,2003,Rank,Girl
Mariama,1472.0,2003,Rank,Girl
Marian,1996.0,2003,Rank,Girl
Mariana,965.0,2003,Rank,Girl
Marianna,1552.0,2003,Rank,Girl
Marianne,876.0,2003,Rank,Girl
Marie,472.0,2003,Rank,Girl
Mariella,1176.0,2003,Rank,Girl
Marika,2191.0,2003,Rank,Girl
Marina,545.0,2003,Rank,Girl
Marion,2727.0,2003,Rank,Girl
Marisa,781.0,2003,Rank,Girl
Marissa,909.0,2003,Rank,Girl
Mariya,595.0,2003,Rank,Girl
Mariyah,781.0,2003,Rank,Girl
Mariyam,1552.0,2003,Rank,Girl
Marley,965.0,2003,Rank,Girl
Marni,1056.0,2003,Rank,Girl
Marnie,486.0,2003,Rank,Girl
Marta,1722.0,2003,Rank,Girl
Martha,166.0,2003,Rank,Girl
Martina,818.0,2003,Rank,Girl
Marwa,771.0,2003,Rank,Girl
Mary,162.0,2003,Rank,Girl
Mary-Jane,2191.0,2003,Rank,Girl
Mary-Kate,1383.0,2003,Rank,Girl
Marya,2191.0,2003,Rank,Girl
Maryam,150.0,2003,Rank,Girl
Maryann,2436.0,2003,Rank,Girl
Maryanne,2727.0,2003,Rank,Girl
Mathilda,781.0,2003,Rank,Girl
Mathilde,933.0,2003,Rank,Girl
Matilda,122.0,2003,Rank,Girl
Maud,1843.0,2003,Rank,Girl
Maxine,1383.0,2003,Rank,Girl
May,523.0,2003,Rank,Girl
Maya,111.0,2003,Rank,Girl
Mckenzie,486.0,2003,Rank,Girl
Medina,2436.0,2003,Rank,Girl
Meena,1472.0,2003,Rank,Girl
Meera,933.0,2003,Rank,Girl
Meg,818.0,2003,Rank,Girl
Megan,6.0,2003,Rank,Girl
Meghan,415.0,2003,Rank,Girl
Mehreen,1083.0,2003,Rank,Girl
Mei,2191.0,2003,Rank,Girl
Melanie,342.0,2003,Rank,Girl
Melina,1843.0,2003,Rank,Girl
Melinda,1628.0,2003,Rank,Girl
Melis,2436.0,2003,Rank,Girl
Melisa,818.0,2003,Rank,Girl
Melissa,84.0,2003,Rank,Girl
Melodie,1843.0,2003,Rank,Girl
Melody,378.0,2003,Rank,Girl
Menna,1224.0,2003,Rank,Girl
Mercedes,607.0,2003,Rank,Girl
Mercy,2191.0,2003,Rank,Girl
Meredith,844.0,2003,Rank,Girl
Merryn,1628.0,2003,Rank,Girl
Meryem,2191.0,2003,Rank,Girl
Mia,15.0,2003,Rank,Girl
Miah,637.0,2003,Rank,Girl
Micaela,2727.0,2003,Rank,Girl
Michaela,265.0,2003,Rank,Girl
Michal,2727.0,2003,Rank,Girl
Michelle,259.0,2003,Rank,Girl
Mikaela,1383.0,2003,Rank,Girl
Mikayla,1129.0,2003,Rank,Girl
Mila,799.0,2003,Rank,Girl
Milan,1325.0,2003,Rank,Girl
Milena,1383.0,2003,Rank,Girl
Millicent,394.0,2003,Rank,Girl
Millie,28.0,2003,Rank,Girl
Milly,130.0,2003,Rank,Girl
Mimi,699.0,2003,Rank,Girl
Mina,818.0,2003,Rank,Girl
Minnie,799.0,2003,Rank,Girl
Mira,1472.0,2003,Rank,Girl
Miranda,508.0,2003,Rank,Girl
Miriam,332.0,2003,Rank,Girl
Mischa,4373.0,2003,Rank,Girl
Misha,1056.0,2003,Rank,Girl
Misty,1083.0,2003,Rank,Girl
Miya,637.0,2003,Rank,Girl
Mollie,85.0,2003,Rank,Girl
Molly,18.0,2003,Rank,Girl
Molly-Mae,3594.0,2003,Rank,Girl
Molly-May,2191.0,2003,Rank,Girl
Momina,1552.0,2003,Rank,Girl
Mona,1472.0,2003,Rank,Girl
Monica,447.0,2003,Rank,Girl
Monika,1628.0,2003,Rank,Girl
Montana,1552.0,2003,Rank,Girl
Morgan,62.0,2003,Rank,Girl
Muna,742.0,2003,Rank,Girl
Munira,1472.0,2003,Rank,Girl
Mya,143.0,2003,Rank,Girl
Myah,731.0,2003,Rank,Girl
Myra,1722.0,2003,Rank,Girl
Nabiha,2191.0,2003,Rank,Girl
Nabila,1472.0,2003,Rank,Girl
Nada,965.0,2003,Rank,Girl
Nadia,189.0,2003,Rank,Girl
Nadine,284.0,2003,Rank,Girl
Nadiya,2727.0,2003,Rank,Girl
Nafisa,933.0,2003,Rank,Girl
Naila,1996.0,2003,Rank,Girl
Nailah,1843.0,2003,Rank,Girl
Naima,680.0,2003,Rank,Girl
Naimah,1056.0,2003,Rank,Girl
Najma,731.0,2003,Rank,Girl
Nana,876.0,2003,Rank,Girl
Nancy,284.0,2003,Rank,Girl
Naomi,94.0,2003,Rank,Girl
Natalia,283.0,2003,Rank,Girl
Natalie,107.0,2003,Rank,Girl
Natalya,699.0,2003,Rank,Girl
Natasha,58.0,2003,Rank,Girl
Nathalie,1383.0,2003,Rank,Girl
Nawal,909.0,2003,Rank,Girl
Neave,818.0,2003,Rank,Girl
Neeve,1176.0,2003,Rank,Girl
Neha,523.0,2003,Rank,Girl
Nell,337.0,2003,Rank,Girl
Nerys,2436.0,2003,Rank,Girl
Neve,180.0,2003,Rank,Girl
Nia,234.0,2003,Rank,Girl
Niamh,56.0,2003,Rank,Girl
Nicola,269.0,2003,Rank,Girl
Nicole,59.0,2003,Rank,Girl
Nida,1026.0,2003,Rank,Girl
Nieve,818.0,2003,Rank,Girl
Niki,2727.0,2003,Rank,Girl
Nikita,277.0,2003,Rank,Girl
Nikki,653.0,2003,Rank,Girl
Nimra,742.0,2003,Rank,Girl
Nimrah,799.0,2003,Rank,Girl
Nina,245.0,2003,Rank,Girl
Nisa,1996.0,2003,Rank,Girl
Noor,438.0,2003,Rank,Girl
Nora,1129.0,2003,Rank,Girl
Noreen,3594.0,2003,Rank,Girl
Nour,1843.0,2003,Rank,Girl
Nuala,1325.0,2003,Rank,Girl
Nuha,1224.0,2003,Rank,Girl
Nur,1224.0,2003,Rank,Girl
Nusaybah,1996.0,2003,Rank,Girl
Nusrat,1176.0,2003,Rank,Girl
Ocean,742.0,2003,Rank,Girl
Octavia,1269.0,2003,Rank,Girl
Olive,965.0,2003,Rank,Girl
Olivia,8.0,2003,Rank,Girl
Ophelia,1224.0,2003,Rank,Girl
Oreoluwa,1628.0,2003,Rank,Girl
Oriana,1472.0,2003,Rank,Girl
Orla,269.0,2003,Rank,Girl
Orlagh,1552.0,2003,Rank,Girl
Orlaith,2436.0,2003,Rank,Girl
Ottilie,1722.0,2003,Rank,Girl
Paige,45.0,2003,Rank,Girl
Paisley,996.0,2003,Rank,Girl
Paloma,1472.0,2003,Rank,Girl
Pamela,1325.0,2003,Rank,Girl
Pandora,4373.0,2003,Rank,Girl
Paris,168.0,2003,Rank,Girl
Patience,2727.0,2003,Rank,Girl
Patricia,699.0,2003,Rank,Girl
Patsy,2191.0,2003,Rank,Girl
Paula,965.0,2003,Rank,Girl
Paulina,1722.0,2003,Rank,Girl
Pauline,1269.0,2003,Rank,Girl
Payton,1628.0,2003,Rank,Girl
Pearl,637.0,2003,Rank,Girl
Peggy,1628.0,2003,Rank,Girl
Penelope,583.0,2003,Rank,Girl
Penny,607.0,2003,Rank,Girl
Persia,1722.0,2003,Rank,Girl
Petra,1325.0,2003,Rank,Girl
Peyton,2727.0,2003,Rank,Girl
Pheobe,1325.0,2003,Rank,Girl
Philippa,299.0,2003,Rank,Girl
Phillipa,1224.0,2003,Rank,Girl
Phoebe,44.0,2003,Rank,Girl
Phoenix,569.0,2003,Rank,Girl
Pia,1056.0,2003,Rank,Girl
Pippa,607.0,2003,Rank,Girl
Polly,315.0,2003,Rank,Girl
Pollyanna,1472.0,2003,Rank,Girl
Poppie,1026.0,2003,Rank,Girl
Poppy,43.0,2003,Rank,Girl
Porsha,1472.0,2003,Rank,Girl
Portia,855.0,2003,Rank,Girl
Precious,427.0,2003,Rank,Girl
Primrose,1722.0,2003,Rank,Girl
Princess,742.0,2003,Rank,Girl
Priscilla,1224.0,2003,Rank,Girl
Priya,326.0,2003,Rank,Girl
Rabia,742.0,2003,Rank,Girl
Rachael,200.0,2003,Rank,Girl
Rachel,48.0,2003,Rank,Girl
Rae,1383.0,2003,Rank,Girl
Raegan,1722.0,2003,Rank,Girl
Raheema,1843.0,2003,Rank,Girl
Rahma,1026.0,2003,Rank,Girl
Raisa,1383.0,2003,Rank,Girl
Ramla,2191.0,2003,Rank,Girl
Rana,1176.0,2003,Rank,Girl
Rani,1996.0,2003,Rank,Girl
Rania,1129.0,2003,Rank,Girl
Ranya,4373.0,2003,Rank,Girl
Raquel,1722.0,2003,Rank,Girl
Raven,909.0,2003,Rank,Girl
Rawan,1552.0,2003,Rank,Girl
Raya,1472.0,2003,Rank,Girl
Rayna,2727.0,2003,Rank,Girl
Reagan,1843.0,2003,Rank,Girl
Rebeca,1472.0,2003,Rank,Girl
Rebecca,25.0,2003,Rank,Girl
Rebeka,1325.0,2003,Rank,Girl
Rebekah,204.0,2003,Rank,Girl
Reem,1083.0,2003,Rank,Girl
Reema,1383.0,2003,Rank,Girl
Regan,523.0,2003,Rank,Girl
Regina,1843.0,2003,Rank,Girl
Remi,818.0,2003,Rank,Girl
Remy,1325.0,2003,Rank,Girl
Renae,1383.0,2003,Rank,Girl
Rene,2191.0,2003,Rank,Girl
Renee,305.0,2003,Rank,Girl
Rhea,326.0,2003,Rank,Girl
Rhia,1224.0,2003,Rank,Girl
Rhian,405.0,2003,Rank,Girl
Rhianna,174.0,2003,Rank,Girl
Rhiannon,113.0,2003,Rank,Girl
Ria,216.0,2003,Rank,Girl
Riana,1383.0,2003,Rank,Girl
Rianna,398.0,2003,Rank,Girl
Rida,1176.0,2003,Rank,Girl
Riley,799.0,2003,Rank,Girl
Rina,2436.0,2003,Rank,Girl
Rio,855.0,2003,Rank,Girl
Rita,1176.0,2003,Rank,Girl
Rivka,1722.0,2003,Rank,Girl
Riya,508.0,2003,Rank,Girl
Roberta,933.0,2003,Rank,Girl
Robin,1552.0,2003,Rank,Girl
Robyn,138.0,2003,Rank,Girl
Rochelle,545.0,2003,Rank,Girl
Roisin,375.0,2003,Rank,Girl
Roma,876.0,2003,Rank,Girl
Romany,909.0,2003,Rank,Girl
Romilly,653.0,2003,Rank,Girl
Romy,690.0,2003,Rank,Girl
Rona,3594.0,2003,Rank,Girl
Ronni,1996.0,2003,Rank,Girl
Ronnie,2727.0,2003,Rank,Girl
Rosa,394.0,2003,Rank,Girl
